,Pais,Codigo,Periodo,Value,Indicador
5236,South Korea,KOR,1990,0.064893836,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5237,South Korea,KOR,1991,0.052626155,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5238,South Korea,KOR,1992,0.002124738,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5239,South Korea,KOR,1993,0.013573953,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5240,South Korea,KOR,1994,0.011680521,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5241,South Korea,KOR,1995,0.051951505,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5242,South Korea,KOR,1996,0.025679717,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5243,South Korea,KOR,1997,0.012986917,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5244,South Korea,KOR,1998,0.251322997,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5245,South Korea,KOR,1999,0.047217499,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5246,South Korea,KOR,2000,0.027403951,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5247,South Korea,KOR,2001,0.045086794,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5248,South Korea,KOR,2002,0.103880284,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5249,South Korea,KOR,2003,0.061103047,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5250,South Korea,KOR,2004,0.020189894,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5251,South Korea,KOR,2005,0.017376167,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5252,South Korea,KOR,2006,0.0394379,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5253,South Korea,KOR,2007,0.010686551,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5254,South Korea,KOR,2008,0.008545091,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5255,South Korea,KOR,2009,0.005209351,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5256,South Korea,KOR,2010,0.008590326,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5257,South Korea,KOR,2011,0.051849775,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5258,South Korea,KOR,2012,0.008925024,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5259,South Korea,KOR,2013,0.003695942,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5260,South Korea,KOR,2014,0.019031783,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5261,South Korea,KOR,2015,0.00035744,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5262,South Korea,KOR,2016,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5263,South Korea,KOR,2017,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5264,South Sudan,SSD,1990,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5265,South Sudan,SSD,1991,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5266,South Sudan,SSD,1992,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5267,South Sudan,SSD,1993,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5268,South Sudan,SSD,1994,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5269,South Sudan,SSD,1995,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5270,South Sudan,SSD,1996,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5271,South Sudan,SSD,1997,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5272,South Sudan,SSD,1998,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5273,South Sudan,SSD,1999,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5274,South Sudan,SSD,2000,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5275,South Sudan,SSD,2001,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5276,South Sudan,SSD,2002,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5277,South Sudan,SSD,2003,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5278,South Sudan,SSD,2004,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5279,South Sudan,SSD,2005,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5280,South Sudan,SSD,2006,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5281,South Sudan,SSD,2007,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5282,South Sudan,SSD,2008,0.018398516,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5283,South Sudan,SSD,2009,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5284,South Sudan,SSD,2010,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5285,South Sudan,SSD,2011,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5286,South Sudan,SSD,2012,0.047489987,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5287,South Sudan,SSD,2013,0.096869729,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5288,South Sudan,SSD,2014,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5289,South Sudan,SSD,2015,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5290,South Sudan,SSD,2016,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5291,South Sudan,SSD,2017,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5292,Southeast Asia,,1990,0.114370049,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5293,Southeast Asia,,1991,0.031900443,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5294,Southeast Asia,,1992,0.084859662,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5295,Southeast Asia,,1993,0.038544843,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5296,Southeast Asia,,1994,0.057453073,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5297,Southeast Asia,,1995,0.069114634,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5298,Southeast Asia,,1996,0.047774072,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5299,Southeast Asia,,1997,0.116816731,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5300,Southeast Asia,,1998,0.017329074,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5301,Southeast Asia,,1999,0.029779918,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5302,Southeast Asia,,2000,0.05325755,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5303,Southeast Asia,,2001,0.044987183,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5304,Southeast Asia,,2002,0.020299996,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5305,Southeast Asia,,2003,0.02847554,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5306,Southeast Asia,,2004,5.377382375,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5307,Southeast Asia,,2005,0.041600465,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5308,Southeast Asia,,2006,0.265598459,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5309,Southeast Asia,,2007,0.032789867,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5310,Southeast Asia,,2008,3.5051182,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5311,Southeast Asia,,2009,0.080152276,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5312,Southeast Asia,,2010,0.049787689,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5313,Southeast Asia,,2011,0.059802671,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5314,Southeast Asia,,2012,0.028018819,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5315,Southeast Asia,,2013,0.182549319,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5316,Southeast Asia,,2014,0.017378637,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5317,Southeast Asia,,2015,0.010974609,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5318,Southeast Asia,,2016,0.01326372,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5319,Southeast Asia,,2017,0.011671619,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5320,"Southeast Asia, East Asia, and Oceania",,1990,0.043582737,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5321,"Southeast Asia, East Asia, and Oceania",,1991,0.029133213,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5322,"Southeast Asia, East Asia, and Oceania",,1992,0.035962438,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5323,"Southeast Asia, East Asia, and Oceania",,1993,0.024821429,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5324,"Southeast Asia, East Asia, and Oceania",,1994,0.042252369,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5325,"Southeast Asia, East Asia, and Oceania",,1995,0.039801509,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5326,"Southeast Asia, East Asia, and Oceania",,1996,0.058683978,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5327,"Southeast Asia, East Asia, and Oceania",,1997,0.048701527,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5328,"Southeast Asia, East Asia, and Oceania",,1998,0.061162301,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5329,"Southeast Asia, East Asia, and Oceania",,1999,0.040951831,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5330,"Southeast Asia, East Asia, and Oceania",,2000,0.01991805,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5331,"Southeast Asia, East Asia, and Oceania",,2001,0.022640305,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5332,"Southeast Asia, East Asia, and Oceania",,2002,0.018213753,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5333,"Southeast Asia, East Asia, and Oceania",,2003,0.017180308,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5334,"Southeast Asia, East Asia, and Oceania",,2004,1.622198404,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5335,"Southeast Asia, East Asia, and Oceania",,2005,0.020024611,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5336,"Southeast Asia, East Asia, and Oceania",,2006,0.089620015,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5337,"Southeast Asia, East Asia, and Oceania",,2007,0.025907158,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5338,"Southeast Asia, East Asia, and Oceania",,2008,1.752161034,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5339,"Southeast Asia, East Asia, and Oceania",,2009,0.034578172,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5340,"Southeast Asia, East Asia, and Oceania",,2010,0.067951398,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5341,"Southeast Asia, East Asia, and Oceania",,2011,0.023922404,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5342,"Southeast Asia, East Asia, and Oceania",,2012,0.015945231,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5343,"Southeast Asia, East Asia, and Oceania",,2013,0.063349553,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5344,"Southeast Asia, East Asia, and Oceania",,2014,0.016736181,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5345,"Southeast Asia, East Asia, and Oceania",,2015,0.00688001,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5346,"Southeast Asia, East Asia, and Oceania",,2016,0.015028191,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5347,"Southeast Asia, East Asia, and Oceania",,2017,0.007048594,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5348,Southern Latin America,,1990,0.00579549,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5349,Southern Latin America,,1991,0.022863339,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5350,Southern Latin America,,1992,0.012371072,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5351,Southern Latin America,,1993,0.036835641,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5352,Southern Latin America,,1994,0.000819821,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5353,Southern Latin America,,1995,0.009670171,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5354,Southern Latin America,,1996,0,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5355,Southern Latin America,,1997,0.013837,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5356,Southern Latin America,,1998,0.007145696,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5357,Southern Latin America,,1999,0.003003636,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5358,Southern Latin America,,2000,0.008945103,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5359,Southern Latin America,,2001,0.010530027,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
5360,Southern Latin America,,2002,0.010828052,Muertes - Exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (Porcentaje)
